DateTime,Source,Nitrate Load
2016-08-05,LIS-SWAT,0.2308
2016-08-05,SWAT,0.2338
2016-08-06,LIS-SWAT,0.219
2016-08-06,SWAT,0.2475
2016-08-07,LIS-SWAT,0.2156
2016-08-07,SWAT,0.1615
2016-08-08,LIS-SWAT,0.2175
2016-08-08,SWAT,0.1365
2016-08-09,LIS-SWAT,0.2203
2016-08-09,SWAT,0.132
2016-08-10,LIS-SWAT,0.2224
2016-08-10,SWAT,0.1167
2016-08-11,LIS-SWAT,0.2242
2016-08-11,SWAT,0.1148
2016-08-12,LIS-SWAT,0.2252
2016-08-12,SWAT,0.08426
2016-08-13,LIS-SWAT,0.2298
2016-08-13,SWAT,0.09589
2016-08-14,LIS-SWAT,0.2288
2016-08-14,SWAT,0.08331
2016-08-15,LIS-SWAT,0.2236
2016-08-15,SWAT,0.0947
2016-08-16,LIS-SWAT,0.2215
2016-08-16,SWAT,0.1332
2016-08-17,LIS-SWAT,0.2192
2016-08-17,SWAT,0.1962
2016-08-18,LIS-SWAT,0.2133
2016-08-18,SWAT,0.1762
2016-08-19,LIS-SWAT,0.2232
2016-08-19,SWAT,0.2153
2016-08-20,LIS-SWAT,0.1993
2016-08-20,SWAT,0.2331
2016-08-21,LIS-SWAT,0.1981
2016-08-21,SWAT,0.1937
2016-08-22,LIS-SWAT,0.1983
2016-08-22,SWAT,0.1408
2016-08-23,LIS-SWAT,0.1984
2016-08-23,SWAT,0.1093
2016-08-24,LIS-SWAT,0.1989
2016-08-24,SWAT,0.09185
2016-08-25,LIS-SWAT,0.1697
2016-08-25,SWAT,0.1038
2016-08-26,LIS-SWAT,0.1749
2016-08-26,SWAT,0.1003
2016-08-27,LIS-SWAT,0.1907
2016-08-27,SWAT,0.1108
2016-08-28,LIS-SWAT,0.2063
2016-08-28,SWAT,0.102
2016-08-29,LIS-SWAT,0.2129
2016-08-29,SWAT,0.107
2016-08-30,LIS-SWAT,0.2149
2016-08-30,SWAT,0.1473
2016-08-31,LIS-SWAT,0.2164
2016-08-31,SWAT,0.2447
2016-09-01,LIS-SWAT,0.2145
2016-09-01,SWAT,0.2657
2016-09-02,LIS-SWAT,0.2105
2016-09-02,SWAT,0.3504
2016-09-03,LIS-SWAT,0.2075
2016-09-03,SWAT,0.3262
2016-09-04,LIS-SWAT,0.2067
2016-09-04,SWAT,0.2845
2016-09-05,LIS-SWAT,0.2085
2016-09-05,SWAT,0.2509
2016-09-06,LIS-SWAT,0.2161
2016-09-06,SWAT,0.2401
2016-09-07,LIS-SWAT,0.2284
2016-09-07,SWAT,0.1999
2016-09-08,LIS-SWAT,0.2249
2016-09-08,SWAT,0.2693
2016-09-09,LIS-SWAT,0.2267
2016-09-09,SWAT,0.2722
2016-09-10,LIS-SWAT,0.2198
2016-09-10,SWAT,0.2664
2016-09-11,LIS-SWAT,0.2218
2016-09-11,SWAT,0.2297
2016-09-12,LIS-SWAT,0.2307
2016-09-12,SWAT,0.2422
2016-09-13,LIS-SWAT,0.2483
2016-09-13,SWAT,0.3518
2016-09-14,LIS-SWAT,0.2582
2016-09-14,SWAT,0.3581
2016-09-15,LIS-SWAT,0.2737
2016-09-15,SWAT,0.4577
2016-09-16,LIS-SWAT,0.2818
2016-09-16,SWAT,0.5646
2016-09-17,LIS-SWAT,0.275
2016-09-17,SWAT,0.3276
2016-09-18,LIS-SWAT,0.2732
2016-09-18,SWAT,0.3425
2016-09-19,LIS-SWAT,0.2761
2016-09-19,SWAT,0.2548
2016-09-20,LIS-SWAT,0.2765
2016-09-20,SWAT,0.3293
2016-09-21,LIS-SWAT,0.2793
2016-09-21,SWAT,0.2314
2016-09-22,LIS-SWAT,0.2565
2016-09-22,SWAT,0.3135
2016-09-23,LIS-SWAT,0.2533
2016-09-23,SWAT,0.2346
2016-09-24,LIS-SWAT,0.2912
2016-09-24,SWAT,0.3028
2016-09-25,LIS-SWAT,0.368
2016-09-25,SWAT,0.2308
2016-09-26,LIS-SWAT,0.433
2016-09-26,SWAT,0.2962
2016-09-27,LIS-SWAT,0.4771
2016-09-27,SWAT,0.2465
2016-09-28,LIS-SWAT,0.5261
2016-09-28,SWAT,0.3046
2016-09-29,LIS-SWAT,0.5953
2016-09-29,SWAT,0.2579
2016-09-30,LIS-SWAT,0.6453
2016-09-30,SWAT,0.2849
2016-10-01,LIS-SWAT,0.6658
2016-10-01,SWAT,0.2367
2016-10-02,LIS-SWAT,0.6661
2016-10-02,SWAT,0.2791
2016-10-03,LIS-SWAT,0.6578
2016-10-03,SWAT,0.2389
2016-10-04,LIS-SWAT,0.6481
2016-10-04,SWAT,0.2733
2016-10-05,LIS-SWAT,0.636
2016-10-05,SWAT,0.2182
2016-10-06,LIS-SWAT,0.6103
2016-10-06,SWAT,0.2467
2016-10-07,LIS-SWAT,0.589
2016-10-07,SWAT,0.5
2016-10-08,LIS-SWAT,0.5725
2016-10-08,SWAT,0.8169
2016-10-09,LIS-SWAT,0.5518
2016-10-09,SWAT,0.9543
2016-10-10,LIS-SWAT,0.5339
2016-10-10,SWAT,0.8837
2016-10-11,LIS-SWAT,0.5224
2016-10-11,SWAT,0.79
2016-10-12,LIS-SWAT,0.5186
2016-10-12,SWAT,0.9284
2016-10-13,LIS-SWAT,0.5086
2016-10-13,SWAT,0.9265
2016-10-14,LIS-SWAT,0.5008
2016-10-14,SWAT,0.9694
2016-10-15,LIS-SWAT,0.4926
2016-10-15,SWAT,0.9256
2016-10-16,LIS-SWAT,0.4805
2016-10-16,SWAT,0.9759
2016-10-17,LIS-SWAT,0.467
2016-10-17,SWAT,0.8991
2016-10-18,LIS-SWAT,0.4491
2016-10-18,SWAT,1.136
2016-10-19,LIS-SWAT,0.4324
2016-10-19,SWAT,0.8345
2016-10-20,LIS-SWAT,0.4207
2016-10-20,SWAT,1.238
2016-10-21,LIS-SWAT,0.4039
2016-10-21,SWAT,1.143
2016-10-22,LIS-SWAT,0.3884
2016-10-22,SWAT,1.467
2016-10-23,LIS-SWAT,0.3782
2016-10-23,SWAT,1.197
2016-10-24,LIS-SWAT,0.3772
2016-10-24,SWAT,1.514
2016-10-25,LIS-SWAT,0.3795
2016-10-25,SWAT,1.242
2016-10-26,LIS-SWAT,0.3815
2016-10-26,SWAT,1.522
2016-10-27,LIS-SWAT,0.3523
2016-10-27,SWAT,1.192
2016-10-28,LIS-SWAT,0.3365
2016-10-28,SWAT,1.463
2016-10-29,LIS-SWAT,0.3452
2016-10-29,SWAT,1.153
2016-10-30,LIS-SWAT,0.3563
2016-10-30,SWAT,1.425
2016-10-31,LIS-SWAT,0.3643
2016-10-31,SWAT,1.148
2016-11-01,LIS-SWAT,0.3732
2016-11-01,SWAT,1.371
2016-11-02,LIS-SWAT,0.3866
2016-11-02,SWAT,1.127
2016-11-03,LIS-SWAT,0.4126
2016-11-03,SWAT,1.304
2016-11-04,LIS-SWAT,0.4222
2016-11-04,SWAT,1.105
2016-11-05,LIS-SWAT,0.4217
2016-11-05,SWAT,1.229
2016-11-06,LIS-SWAT,0.4221
2016-11-06,SWAT,1.086
2016-11-07,LIS-SWAT,0.4173
2016-11-07,SWAT,1.161
2016-11-08,LIS-SWAT,0.4096
2016-11-08,SWAT,1.061
2016-11-09,LIS-SWAT,0.3947
2016-11-09,SWAT,1.104
2016-11-10,LIS-SWAT,0.3841
2016-11-10,SWAT,1.103
2016-11-11,LIS-SWAT,0.3746
2016-11-11,SWAT,1.284
2016-11-12,LIS-SWAT,0.3667
2016-11-12,SWAT,1.302
2016-11-13,LIS-SWAT,0.3596
2016-11-13,SWAT,1.476
2016-11-14,LIS-SWAT,0.353
2016-11-14,SWAT,1.456
2016-11-15,LIS-SWAT,0.3463
2016-11-15,SWAT,1.726
2016-11-16,LIS-SWAT,0.3394
2016-11-16,SWAT,1.632
2016-11-17,LIS-SWAT,0.3338
2016-11-17,SWAT,1.63
2016-11-18,LIS-SWAT,0.3295
2016-11-18,SWAT,1.529
2016-11-19,LIS-SWAT,0.3282
2016-11-19,SWAT,1.496
2016-11-20,LIS-SWAT,0.3267
2016-11-20,SWAT,1.23
2016-11-21,LIS-SWAT,0.3274
2016-11-21,SWAT,1.159
2016-11-22,LIS-SWAT,0.3278
2016-11-22,SWAT,1.039
2016-11-23,LIS-SWAT,0.3195
2016-11-23,SWAT,0.9794
2016-11-24,LIS-SWAT,0.3102
2016-11-24,SWAT,0.8945
2016-11-25,LIS-SWAT,0.3077
2016-11-25,SWAT,0.8427
2016-11-26,LIS-SWAT,0.3101
2016-11-26,SWAT,0.8
2016-11-27,LIS-SWAT,0.3108
2016-11-27,SWAT,0.79
2016-11-28,LIS-SWAT,0.3106
2016-11-28,SWAT,0.7587
2016-11-29,LIS-SWAT,0.2992
2016-11-29,SWAT,0.7159
2016-11-30,LIS-SWAT,0.2882
2016-11-30,SWAT,0.6853
2016-12-01,LIS-SWAT,0.2971
2016-12-01,SWAT,0.6571
2016-12-02,LIS-SWAT,0.3044
2016-12-02,SWAT,0.6366
2016-12-03,LIS-SWAT,0.3043
2016-12-03,SWAT,0.6171
2016-12-04,LIS-SWAT,0.3045
2016-12-04,SWAT,0.6009
2016-12-05,LIS-SWAT,0.3138
2016-12-05,SWAT,0.5856
2016-12-06,LIS-SWAT,0.3206
2016-12-06,SWAT,0.5736
2016-12-07,LIS-SWAT,0.3233
2016-12-07,SWAT,0.561
2016-12-08,LIS-SWAT,0.3225
2016-12-08,SWAT,0.5502
2016-12-09,LIS-SWAT,0.3211
2016-12-09,SWAT,0.5384
2016-12-10,LIS-SWAT,0.3193
2016-12-10,SWAT,0.5276
2016-12-11,LIS-SWAT,0.3167
2016-12-11,SWAT,0.517
2016-12-12,LIS-SWAT,0.3132
2016-12-12,SWAT,0.5074
2016-12-13,LIS-SWAT,0.3083
2016-12-13,SWAT,0.4985
2016-12-14,LIS-SWAT,0.3013
2016-12-14,SWAT,0.49
2016-12-15,LIS-SWAT,0.2972
2016-12-15,SWAT,0.4811
2016-12-16,LIS-SWAT,0.2946
2016-12-16,SWAT,0.5024
2016-12-17,LIS-SWAT,0.2821
2016-12-17,SWAT,0.4995
2016-12-18,LIS-SWAT,0.2774
2016-12-18,SWAT,0.4126
2016-12-19,LIS-SWAT,0.2712
2016-12-19,SWAT,0.3871
2016-12-20,LIS-SWAT,0.2643
2016-12-20,SWAT,0.3687
2016-12-21,LIS-SWAT,0.2578
2016-12-21,SWAT,0.3512
2016-12-22,LIS-SWAT,0.2533
2016-12-22,SWAT,0.3352
2016-12-23,LIS-SWAT,0.2427
2016-12-23,SWAT,0.3225
2016-12-24,LIS-SWAT,0.2373
2016-12-24,SWAT,0.313
2016-12-25,LIS-SWAT,0.2295
2016-12-25,SWAT,0.3032
2016-12-26,LIS-SWAT,0.2232
2016-12-26,SWAT,0.2948
2016-12-27,LIS-SWAT,0.218
2016-12-27,SWAT,0.2924
2016-12-28,LIS-SWAT,0.2104
2016-12-28,SWAT,0.2904
2016-12-29,LIS-SWAT,0.2068
2016-12-29,SWAT,0.29
2016-12-30,LIS-SWAT,0.2028
2016-12-30,SWAT,0.2897
2016-12-31,LIS-SWAT,0.1977
2016-12-31,SWAT,0.2903
2017-01-01,LIS-SWAT,0.1918
2017-01-01,SWAT,0.2918
2017-01-02,LIS-SWAT,0.186
2017-01-02,SWAT,0.2919
2017-01-03,LIS-SWAT,0.1802
2017-01-03,SWAT,0.2905
2017-01-04,LIS-SWAT,0.1739
2017-01-04,SWAT,0.2903
2017-01-05,LIS-SWAT,0.1684
2017-01-05,SWAT,0.2905
2017-01-06,LIS-SWAT,0.1643
2017-01-06,SWAT,0.2905
2017-01-07,LIS-SWAT,0.1601
2017-01-07,SWAT,0.2906
2017-01-08,LIS-SWAT,0.1561
2017-01-08,SWAT,0.2874
2017-01-09,LIS-SWAT,0.1521
2017-01-09,SWAT,0.2832
2017-01-10,LIS-SWAT,0.1481
2017-01-10,SWAT,0.2799
2017-01-11,LIS-SWAT,0.1436
2017-01-11,SWAT,0.2566
2017-01-12,LIS-SWAT,0.1406
2017-01-12,SWAT,0.2638
2017-01-13,LIS-SWAT,0.1363
2017-01-13,SWAT,0.2764
2017-01-14,LIS-SWAT,0.1323
2017-01-14,SWAT,0.2924
2017-01-15,LIS-SWAT,0.1271
2017-01-15,SWAT,0.3084
2017-01-16,LIS-SWAT,0.1251
2017-01-16,SWAT,0.2911
2017-01-17,LIS-SWAT,0.1322
2017-01-17,SWAT,0.2882
2017-01-18,LIS-SWAT,0.1335
2017-01-18,SWAT,0.2935
2017-01-19,LIS-SWAT,0.1346
2017-01-19,SWAT,0.2989
2017-01-20,LIS-SWAT,0.1348
2017-01-20,SWAT,0.3026
2017-01-21,LIS-SWAT,0.1354
2017-01-21,SWAT,0.3051
2017-01-22,LIS-SWAT,0.1364
2017-01-22,SWAT,0.3086
2017-01-23,LIS-SWAT,0.136
2017-01-23,SWAT,0.311
2017-01-24,LIS-SWAT,0.1349
2017-01-24,SWAT,0.3119
2017-01-25,LIS-SWAT,0.1351
2017-01-25,SWAT,0.3131
2017-01-26,LIS-SWAT,0.1347
2017-01-26,SWAT,0.3144
2017-01-27,LIS-SWAT,0.1328
2017-01-27,SWAT,0.3157
2017-01-28,LIS-SWAT,0.1298
2017-01-28,SWAT,0.3172
2017-01-29,LIS-SWAT,0.1266
2017-01-29,SWAT,0.3167
2017-01-30,LIS-SWAT,0.1241
2017-01-30,SWAT,0.3165
2017-01-31,LIS-SWAT,0.1221
2017-01-31,SWAT,0.3162
2017-02-01,LIS-SWAT,0.1206
2017-02-01,SWAT,0.3163
2017-02-02,LIS-SWAT,0.1192
2017-02-02,SWAT,0.3245
2017-02-03,LIS-SWAT,0.1171
2017-02-03,SWAT,0.3368
2017-02-04,LIS-SWAT,0.114
2017-02-04,SWAT,0.3501
2017-02-05,LIS-SWAT,0.1119
2017-02-05,SWAT,0.3593
2017-02-06,LIS-SWAT,0.1092
2017-02-06,SWAT,0.3626
2017-02-07,LIS-SWAT,0.1069
2017-02-07,SWAT,0.3603
2017-02-08,LIS-SWAT,0.1205
2017-02-08,SWAT,0.3447
2017-02-09,LIS-SWAT,0.1212
2017-02-09,SWAT,0.2931
2017-02-10,LIS-SWAT,0.1217
2017-02-10,SWAT,0.2483
2017-02-11,LIS-SWAT,0.1249
2017-02-11,SWAT,0.2245
2017-02-12,LIS-SWAT,0.1317
2017-02-12,SWAT,0.2173
2017-02-13,LIS-SWAT,0.1502
2017-02-13,SWAT,0.209
2017-02-14,LIS-SWAT,0.1675
2017-02-14,SWAT,0.2079
2017-02-15,LIS-SWAT,0.1933
2017-02-15,SWAT,0.2472
2017-02-16,LIS-SWAT,0.2204
2017-02-16,SWAT,0.1738
2017-02-17,LIS-SWAT,0.2486
2017-02-17,SWAT,0.1378
2017-02-18,LIS-SWAT,0.2705
2017-02-18,SWAT,0.1247
2017-02-19,LIS-SWAT,0.293
2017-02-19,SWAT,0.1135
2017-02-20,LIS-SWAT,0.3143
2017-02-20,SWAT,0.1295
2017-02-21,LIS-SWAT,0.338
2017-02-21,SWAT,0.1171
2017-02-22,LIS-SWAT,0.3363
2017-02-22,SWAT,0.1109
2017-02-23,LIS-SWAT,0.3396
2017-02-23,SWAT,0.1013
2017-02-24,LIS-SWAT,0.3516
2017-02-24,SWAT,0.1026
2017-02-25,LIS-SWAT,0.3544
2017-02-25,SWAT,0.117
2017-02-26,LIS-SWAT,0.3507
2017-02-26,SWAT,0.1752
2017-02-27,LIS-SWAT,0.3489
2017-02-27,SWAT,0.1851
2017-02-28,LIS-SWAT,0.3617
2017-02-28,SWAT,0.1924
2017-03-01,LIS-SWAT,0.3883
2017-03-01,SWAT,0.1827
2017-03-02,LIS-SWAT,0.3884
2017-03-02,SWAT,0.1706
2017-03-03,LIS-SWAT,0.3791
2017-03-03,SWAT,0.1714
2017-03-04,LIS-SWAT,0.3784
2017-03-04,SWAT,0.1735
2017-03-05,LIS-SWAT,0.3774
2017-03-05,SWAT,0.1734
2017-03-06,LIS-SWAT,0.3745
2017-03-06,SWAT,0.1743
2017-03-07,LIS-SWAT,0.3691
2017-03-07,SWAT,0.1762
2017-03-08,LIS-SWAT,0.3578
2017-03-08,SWAT,0.2227
2017-03-08,USGS,0.917873597
2017-03-09,LIS-SWAT,0.3278
2017-03-09,SWAT,0.3875
2017-03-09,USGS,0.822489466
2017-03-10,LIS-SWAT,0.327
2017-03-10,SWAT,0.4054
2017-03-10,USGS,0.862247117
2017-03-11,LIS-SWAT,0.3292
2017-03-11,SWAT,0.4529
2017-03-11,USGS,0.791436442
2017-03-12,LIS-SWAT,0.3237
2017-03-12,SWAT,0.5112
2017-03-12,USGS,0.755786592
2017-03-13,LIS-SWAT,0.3139
2017-03-13,SWAT,0.5483
2017-03-13,USGS,0.79955424
2017-03-14,LIS-SWAT,0.304
2017-03-14,SWAT,0.5973
2017-03-14,USGS,0.829360253
2017-03-15,LIS-SWAT,0.2976
2017-03-15,SWAT,0.6282
2017-03-15,USGS,0.718278451
2017-03-16,LIS-SWAT,0.2908
2017-03-16,SWAT,0.6808
2017-03-16,USGS,0.691871155
2017-03-17,LIS-SWAT,0.287
2017-03-17,SWAT,0.6674
2017-03-17,USGS,0.644729242
2017-03-18,LIS-SWAT,0.2978
2017-03-18,SWAT,0.7047
2017-03-18,USGS,0.620762175
2017-03-19,LIS-SWAT,0.3003
2017-03-19,SWAT,0.7184
2017-03-19,USGS,0.588992731
2017-03-20,LIS-SWAT,0.3108
2017-03-20,SWAT,0.7598
2017-03-20,USGS,0.573671609
2017-03-21,LIS-SWAT,0.3309
2017-03-21,SWAT,0.7495
2017-03-21,USGS,0.497762859
2017-03-22,LIS-SWAT,0.3504
2017-03-22,SWAT,0.7635
2017-03-22,USGS,0.455183539
2017-03-23,LIS-SWAT,0.3679
2017-03-23,SWAT,0.7462
2017-03-23,USGS,0.427211366
2017-03-24,LIS-SWAT,0.3818
2017-03-24,SWAT,0.7638
2017-03-24,USGS,0.423396979
2017-03-25,LIS-SWAT,0.3883
2017-03-25,SWAT,0.7241
2017-03-25,USGS,0.427935122
2017-03-26,LIS-SWAT,0.4017
2017-03-26,SWAT,0.9357
2017-03-26,USGS,0.440972502
2017-03-27,LIS-SWAT,0.4163
2017-03-27,SWAT,0.7246
2017-03-27,USGS,0.445288139
2017-03-28,LIS-SWAT,0.423
2017-03-28,SWAT,0.8472
2017-03-28,USGS,0.457550415
2017-03-29,LIS-SWAT,0.4233
2017-03-29,SWAT,0.6859
2017-03-29,USGS,0.461443046
2017-03-30,LIS-SWAT,0.4218
2017-03-30,SWAT,0.7848
2017-03-30,USGS,0.476064864
2017-03-31,LIS-SWAT,0.418
2017-03-31,SWAT,0.6791
2017-03-31,USGS,0.527441725
2017-04-01,LIS-SWAT,0.4101
2017-04-01,SWAT,0.7896
2017-04-01,USGS,0.544264151
2017-04-02,LIS-SWAT,0.3984
2017-04-02,SWAT,0.6943
2017-04-02,USGS,0.540293276
2017-04-03,LIS-SWAT,0.3861
2017-04-03,SWAT,0.8
2017-04-03,USGS,0.560458181
2017-04-04,LIS-SWAT,0.3794
2017-04-04,SWAT,0.7609
2017-04-04,USGS,0.571358526
2017-04-05,LIS-SWAT,0.3602
2017-04-05,SWAT,0.8734
2017-04-05,USGS,0.573493116
2017-04-06,LIS-SWAT,0.3457
2017-04-06,SWAT,1.055
2017-04-06,USGS,0.598396663
2017-04-07,LIS-SWAT,0.3377
2017-04-07,SWAT,0.9195
2017-04-07,USGS,0.614556461
2017-04-08,LIS-SWAT,0.3283
2017-04-08,SWAT,0.8195
2017-04-08,USGS,0.635227505
2017-04-09,LIS-SWAT,0.3165
2017-04-09,SWAT,0.7054
2017-04-09,USGS,0.638626222
2017-04-10,LIS-SWAT,0.3039
2017-04-10,SWAT,0.6877
2017-04-10,USGS,0.64256531
2017-04-11,LIS-SWAT,0.2935
2017-04-11,SWAT,0.8933
2017-04-11,USGS,0.64916958
2017-04-12,LIS-SWAT,0.2817
2017-04-12,SWAT,0.4198
2017-04-12,USGS,0.634699359
2017-04-13,LIS-SWAT,0.2693
2017-04-13,SWAT,0.5844
2017-04-13,USGS,0.638293686
2017-04-14,LIS-SWAT,0.2546
2017-04-14,SWAT,0.361
2017-04-14,USGS,0.611204201
2017-04-15,LIS-SWAT,0.2397
2017-04-15,SWAT,0.5519
2017-04-15,USGS,0.587481647
2017-04-16,LIS-SWAT,0.2329
2017-04-16,SWAT,0.3602
2017-04-16,USGS,0.62717328
2017-04-17,LIS-SWAT,0.229
2017-04-17,SWAT,0.6149
2017-04-17,USGS,0.712263456
2017-04-18,LIS-SWAT,0.2271
2017-04-18,SWAT,0.4133
2017-04-18,USGS,0.77999328
2017-04-19,LIS-SWAT,0.2287
2017-04-19,SWAT,0.6142
2017-04-19,USGS,0.828577814
2017-04-20,LIS-SWAT,0.2365
2017-04-20,SWAT,0.4572
2017-04-20,USGS,0.83153641
2017-04-21,LIS-SWAT,0.2276
2017-04-21,SWAT,0.6826
2017-04-21,USGS,0.810703987
2017-04-22,LIS-SWAT,0.22
2017-04-22,SWAT,0.5163
2017-04-22,USGS,0.799652045
2017-04-23,LIS-SWAT,0.2383
2017-04-23,SWAT,0.7725
2017-04-23,USGS,0.845229082
2017-04-24,LIS-SWAT,0.2503
2017-04-24,SWAT,0.4649
2017-04-24,USGS,0.881636918
2017-04-25,LIS-SWAT,0.2521
2017-04-25,SWAT,0.6868
2017-04-25,USGS,0.861269069
2017-04-26,LIS-SWAT,0.2518
2017-04-26,SWAT,0.4493
2017-04-26,USGS,0.823443062
2017-04-27,LIS-SWAT,0.3131
2017-04-27,SWAT,0.6617
2017-04-27,USGS,0.817354714
2017-04-28,LIS-SWAT,0.3073
2017-04-28,SWAT,0.418
2017-04-28,USGS,0.83378592
2017-04-29,LIS-SWAT,0.3808
2017-04-29,SWAT,0.6343
2017-04-29,USGS,0.8160588
2017-04-30,LIS-SWAT,0.4444
2017-04-30,SWAT,0.481
2017-04-30,USGS,0.7977204
2017-05-01,LIS-SWAT,0.4458
2017-05-01,SWAT,0.6656
2017-05-01,USGS,0.810606182
2017-05-02,LIS-SWAT,0.4418
2017-05-02,SWAT,0.4704
2017-05-02,USGS,0.883177344
2017-05-03,LIS-SWAT,0.4484
2017-05-03,SWAT,0.649
2017-05-03,USGS,0.903642998
2017-05-04,LIS-SWAT,0.4672
2017-05-04,SWAT,0.4524
2017-05-04,USGS,0.930417062
2017-05-05,LIS-SWAT,0.4988
2017-05-05,SWAT,0.6303
2017-05-05,USGS,0.9413712
2017-05-06,LIS-SWAT,0.5385
2017-05-06,SWAT,0.4512
2017-05-06,USGS,0.927776333
2017-05-07,LIS-SWAT,0.5694
2017-05-07,SWAT,0.6844
2017-05-07,USGS,0.906552691
2017-05-08,LIS-SWAT,0.6271
2017-05-08,SWAT,0.4445
2017-05-09,LIS-SWAT,0.712
2017-05-09,SWAT,0.5058
2017-05-10,LIS-SWAT,0.7959
2017-05-10,SWAT,0.1827
2017-05-11,LIS-SWAT,0.7387
2017-05-11,SWAT,0.2796
2017-05-11,USGS,0.819995443
2017-05-12,LIS-SWAT,0.7513
